epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
2,35.0,7.0,3.0,5.0,3.0,5.0,35.0,7.0,0.76,0.5575,0.33333333333333326,0.6624435466527939
3,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6000000000000001,0.25,0.6429735171794891
4,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6150000000000001,0.26666666666666666,0.6299597245454788
5,37.0,7.0,3.0,3.0,3.0,3.0,37.0,7.0,0.8,0.6475,0.37499999999999994,0.6251386839151383
6,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.665,0.3529411764705882,0.6248227936029435
7,34.0,7.0,3.0,6.0,3.0,6.0,34.0,7.0,0.74,0.7025,0.3157894736842105,0.6217857319116592
8,33.0,7.0,3.0,7.0,3.0,7.0,33.0,7.0,0.72,0.7125,0.3,0.6197984337806701
9,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.71,0.2727272727272727,0.6175337851047515
10,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.7175,0.2727272727272727,0.6176863473653793
11,31.0,6.0,4.0,9.0,4.0,9.0,31.0,6.0,0.7,0.7100000000000001,0.34782608695652173,0.6155626457929612
12,31.0,4.0,6.0,9.0,6.0,9.0,31.0,4.0,0.74,0.7125,0.48,0.6148511075973511
13,31.0,4.0,6.0,9.0,6.0,9.0,31.0,4.0,0.74,0.7175,0.48,0.6094143265485763
14,31.0,4.0,6.0,9.0,6.0,9.0,31.0,4.0,0.74,0.715,0.48,0.6082207685709
15,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.715,0.4615384615384615,0.6053664523363114
16,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7175,0.4615384615384615,0.6053742325305939
17,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7150000000000001,0.4615384615384615,0.6032101595401764
18,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7175,0.4615384615384615,0.5996130830049515
19,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7200000000000001,0.4615384615384615,0.5964940756559372
20,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7175,0.4615384615384615,0.5937119764089585
21,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7225000000000001,0.4615384615384615,0.5915559095144272
22,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7250000000000001,0.4615384615384615,0.5880742102861405
23,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7250000000000001,0.4615384615384615,0.5857302224636078
24,30.0,4.0,6.0,10.0,6.0,10.0,30.0,4.0,0.72,0.7250000000000001,0.4615384615384615,0.5829056832194328
25,30.0,5.0,5.0,10.0,5.0,10.0,30.0,5.0,0.7,0.7200000000000001,0.4,0.5808798059821129
26,30.0,5.0,5.0,10.0,5.0,10.0,30.0,5.0,0.7,0.7200000000000001,0.4,0.579619165956974
27,30.0,5.0,5.0,10.0,5.0,10.0,30.0,5.0,0.7,0.7225,0.4,0.5784674146771431
28,30.0,5.0,5.0,10.0,5.0,10.0,30.0,5.0,0.7,0.72,0.4,0.5777965918183326
29,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.72,0.38461538461538464,0.5774025103449821
30,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.72,0.38461538461538464,0.5759562668204308
31,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.72,0.38461538461538464,0.5756599572300911
32,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7150000000000001,0.38461538461538464,0.5749229750037194
33,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7125,0.38461538461538464,0.5730916291475296
34,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7075,0.38461538461538464,0.5724865898489953
35,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7125000000000001,0.38461538461538464,0.5713250106573105
36,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7125000000000001,0.38461538461538464,0.57075714468956
37,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7125000000000001,0.38461538461538464,0.5699201406538487
38,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7125000000000001,0.38461538461538464,0.56866136521101
39,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7125,0.38461538461538464,0.5661022982001305
40,30.0,5.0,5.0,10.0,5.0,10.0,30.0,5.0,0.7,0.7125,0.4,0.5654421006143093
41,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.71,0.38461538461538464,0.5640429876744747
42,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.71,0.38461538461538464,0.5628459836542606
43,29.0,5.0,5.0,11.0,5.0,11.0,29.0,5.0,0.68,0.7050000000000001,0.38461538461538464,0.5623905149102211
44,29.0,6.0,4.0,11.0,4.0,11.0,29.0,6.0,0.66,0.7075,0.32,0.5619754093885422
45,29.0,6.0,4.0,11.0,4.0,11.0,29.0,6.0,0.66,0.7075,0.32,0.5607547125220299
46,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.705,0.3333333333333333,0.5605179080367089
47,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.705,0.3333333333333333,0.5597081242501736
48,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.7025,0.3333333333333333,0.5600037248432637
49,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.7050000000000001,0.3333333333333333,0.5598199550807476
50,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.7050000000000001,0.3333333333333333,0.5591679856181144
51,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.7050000000000001,0.3333333333333333,0.559188606441021
52,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.7025,0.3333333333333333,0.5594122478365898
53,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.6975,0.3333333333333333,0.5587619282305241
54,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.6975,0.3333333333333333,0.5580914993584156
55,30.0,6.0,4.0,10.0,4.0,10.0,30.0,6.0,0.68,0.6950000000000001,0.3333333333333333,0.5574027760326863
56,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6950000000000001,0.2608695652173913,0.5565787951648236
57,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6925,0.2608695652173913,0.556466288715601
58,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6950000000000001,0.2608695652173913,0.5568204286694527
59,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6950000000000001,0.2608695652173913,0.556602232158184
60,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6950000000000001,0.2608695652173913,0.5562303574383258
61,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6950000000000001,0.2608695652173913,0.555983332246542
62,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6950000000000001,0.2608695652173913,0.5556090457737446
63,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6975,0.2608695652173913,0.5551810047030449
64,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6975,0.2608695652173913,0.5543219918012618
65,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6975,0.2608695652173913,0.5536995995044708
66,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6975,0.2608695652173913,0.5529264464974404
67,30.0,7.0,3.0,10.0,3.0,10.0,30.0,7.0,0.66,0.6975,0.2608695652173913,0.5524547980725765
68,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.6975,0.2727272727272727,0.5519266524910926
69,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.6975,0.2727272727272727,0.5515768329799176
70,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.6975,0.2727272727272727,0.5521065291762352
71,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.6925,0.2727272727272727,0.553040419369936
72,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.69,0.2727272727272727,0.5530343826115132
73,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.69,0.2727272727272727,0.5529360529780388
74,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.6875,0.2727272727272727,0.5524690166115761
75,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.6775,0.2727272727272727,0.5529881325364113
76,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.675,0.2727272727272727,0.5534012931585311
77,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.675,0.2727272727272727,0.5535597285628319
78,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.6725,0.2727272727272727,0.5537158362567425
79,31.0,7.0,3.0,9.0,3.0,9.0,31.0,7.0,0.68,0.6725,0.2727272727272727,0.5537139031291008
80,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6699999999999999,0.28571428571428564,0.5540033854544163
81,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6675,0.28571428571428564,0.5542877990007401
82,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6675,0.28571428571428564,0.5551945623755455
83,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6675,0.28571428571428564,0.5554593949019909
84,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6675,0.28571428571428564,0.5555061189085245
85,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6675,0.28571428571428564,0.5554928737878799
86,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.665,0.28571428571428564,0.5559706192463636
87,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.665,0.28571428571428564,0.5554673274606466
88,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6625,0.28571428571428564,0.5556152578443289
89,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6625,0.28571428571428564,0.5558715960383416
90,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6575,0.28571428571428564,0.5572841539978981
91,32.0,7.0,3.0,8.0,3.0,8.0,32.0,7.0,0.7,0.6575,0.28571428571428564,0.557669235020876
92,34.0,7.0,3.0,6.0,3.0,6.0,34.0,7.0,0.74,0.6575,0.3157894736842105,0.5574665965139866
93,35.0,7.0,3.0,5.0,3.0,5.0,35.0,7.0,0.76,0.655,0.33333333333333326,0.5575471644103527
94,35.0,7.0,3.0,5.0,3.0,5.0,35.0,7.0,0.76,0.6525000000000001,0.33333333333333326,0.5580945256352424
95,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.6475,0.3529411764705882,0.5584732327610255
96,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.6475,0.3529411764705882,0.5586774441599845
97,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.645,0.3529411764705882,0.5586242751032114
98,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.6425000000000001,0.3529411764705882,0.5577553956955671
99,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.6425000000000001,0.3529411764705882,0.5566583257168531
100,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.6375000000000001,0.3529411764705882,0.5571586117148399
101,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.625,0.3529411764705882,0.557245051190257
102,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.6225,0.3529411764705882,0.5569256138801575
103,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.6225,0.3529411764705882,0.5571089094132184
104,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.6174999999999999,0.3529411764705882,0.5575893913209439
105,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.62,0.3529411764705882,0.5579236593097449
106,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.62,0.3529411764705882,0.5589714438468217
107,36.0,7.0,3.0,4.0,3.0,4.0,36.0,7.0,0.78,0.615,0.3529411764705882,0.5593021273612976
108,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6174999999999999,0.25,0.5602992221713066
109,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6175,0.25,0.5598486196249723
110,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.615,0.25,0.5594744485616684
111,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.615,0.25,0.5602972989529371
112,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6075,0.25,0.5625492464005947
113,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6024999999999999,0.25,0.5635726525634527
114,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6024999999999999,0.25,0.5642095249146223
115,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6000000000000001,0.25,0.5643805779516697
116,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.564621002972126
117,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6000000000000001,0.25,0.564819211140275
118,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.595,0.25,0.5645999924838543
119,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5925,0.25,0.5647862766683102
120,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5974999999999999,0.25,0.5655945917963981
121,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.595,0.25,0.5674510227143764
122,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.595,0.25,0.5686942985653878
123,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.595,0.25,0.5699421802163124
124,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5925,0.25,0.5702338362485171
125,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5925,0.25,0.5709978813678026
126,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5925,0.25,0.5704068121314049
127,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.5707935936003924
128,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6025,0.25,0.5715546967834234
129,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.595,0.25,0.5732670059055089
130,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6000000000000001,0.25,0.5735605730861425
131,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.5736265756934881
132,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.5738284605368972
133,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.5741160014644265
134,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5925,0.25,0.574507173076272
135,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5925,0.25,0.575428050532937
136,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.595,0.25,0.5760336712002754
137,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.5755809936672449
138,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.5752123202756048
139,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6025,0.25,0.5758923908695579
140,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6025,0.25,0.5765776947513223
141,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5974999999999999,0.25,0.5772358754277229
142,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.5776236348599195
143,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6024999999999999,0.25,0.5791479229182005
144,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6,0.25,0.5803250732272863
145,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.5975,0.25,0.581389715410769
146,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6,0.25,0.5818897911533714
147,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6,0.25,0.5836141403764487
148,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.595,0.25,0.5854047461971641
149,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.595,0.25,0.5847106963768601
150,36.0,8.0,2.0,4.0,2.0,4.0,36.0,8.0,0.76,0.6025,0.25,0.5857165306434036
151,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6,0.26666666666666666,0.5870200603455306
152,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5975,0.26666666666666666,0.5880246812477707
153,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5975,0.26666666666666666,0.5883906043320895
154,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5900000000000001,0.26666666666666666,0.5872052166983486
155,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5875,0.26666666666666666,0.5890119697526097
156,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5925,0.26666666666666666,0.5899911467730999
157,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5925,0.26666666666666666,0.5903331231698394
158,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5900000000000001,0.26666666666666666,0.590987268872559
159,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5925,0.26666666666666666,0.5918095553666354
160,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6025,0.26666666666666666,0.5910922471806407
161,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6100000000000001,0.26666666666666666,0.5908419096469879
162,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6074999999999999,0.26666666666666666,0.590244182087481
163,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.605,0.26666666666666666,0.5889804437756538
164,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.605,0.26666666666666666,0.5891438916325569
165,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6025,0.26666666666666666,0.5895076773688197
166,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6025,0.26666666666666666,0.5901423870772123
167,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6025,0.26666666666666666,0.5906326395273208
168,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.6025,0.26666666666666666,0.5915357635170221
169,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5950000000000001,0.26666666666666666,0.5919123443216086
170,37.0,8.0,2.0,3.0,2.0,3.0,37.0,8.0,0.78,0.5950000000000001,0.26666666666666666,0.5936710335314274
171,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5950000000000001,0.28571428571428575,0.5939241287857294
172,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5925,0.28571428571428575,0.5954233272746206
173,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5925,0.28571428571428575,0.5957630030810833
174,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5950000000000001,0.28571428571428575,0.5966443020477891
175,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5925,0.28571428571428575,0.5996205822005868
176,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5900000000000001,0.28571428571428575,0.6025109414383769
177,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5900000000000001,0.28571428571428575,0.6040925972536206
178,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5900000000000001,0.28571428571428575,0.6052807600051164
179,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5925,0.28571428571428575,0.6067166898027062
180,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5850000000000001,0.28571428571428575,0.6081948368065059
181,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5800000000000001,0.28571428571428575,0.6097512797825039
182,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5825,0.28571428571428575,0.6117925953492522
183,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5825,0.28571428571428575,0.6122376940958202
184,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5825,0.28571428571428575,0.6131692418269813
185,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5850000000000001,0.28571428571428575,0.6139990838617086
186,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.58,0.28571428571428575,0.6149790489673614
187,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.58,0.28571428571428575,0.6155102648213506
188,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.58,0.28571428571428575,0.6157658810727298
189,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5775,0.28571428571428575,0.6150753686577082
190,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5725,0.28571428571428575,0.6161359931901097
191,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5700000000000001,0.28571428571428575,0.6170089180022478
192,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5625,0.28571428571428575,0.6183511517755688
193,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.56,0.28571428571428575,0.6199832998029887
194,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5625,0.28571428571428575,0.621521415412426
195,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5625,0.28571428571428575,0.6230586261302232
196,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5625,0.28571428571428575,0.6248583280481398
197,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5625,0.28571428571428575,0.6257945499196649
198,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5650000000000001,0.28571428571428575,0.6262013803236186
199,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5675000000000001,0.28571428571428575,0.6259016305021942
200,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5700000000000001,0.28571428571428575,0.6255774295330048
201,38.0,8.0,2.0,2.0,2.0,2.0,38.0,8.0,0.8,0.5725,0.28571428571428575,0.6258247668482363
